Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,test_peaks
571.086317,23,25,15,0,0,0,1,0,CHOP,Tannin,572.09359346688,-0.850949714288403,20,6004324
571.094388,23,24,17,0,0,0,0,0,CHO,Tannin,572.10166446688,-0.550812555609976,24,7689830.5
571.104237,35,24,4,0,0,2,0,0,CHOS,ConHC,572.11151346688,0.152368756650189,25,5050984.5
571.109587,27,24,14,0,0,0,0,0,CHO,Lignin,572.11686346688,-0.450934234682472,20,17661546
571.122694,24,29,14,0,0,0,1,0,CHOP,Lignin,572.12997046688,-0.836027833894189,20,19738222
571.130648,24,28,16,0,0,0,0,0,CHO,Tannin,572.13792446688,-0.331413933321994,20,35581552
571.140323,35,24,8,0,0,0,0,0,CHO,ConHC,572.14759946688,-0.841950014901054,21,9367154
571.145931,28,28,13,0,0,0,0,0,CHO,Lignin,572.15320746688,-0.378361559682491,19,49196660
571.15904,25,33,13,0,0,0,1,0,CHOP,Lignin,572.16631646688,-0.766927844683528,17,33623672
571.167015,25,32,15,0,0,0,0,0,CHO,Lignin,572.17429146688,-0.29904905294737,17,47853176
571.176628,36,28,7,0,0,0,0,0,CHO,ConHC,572.18390446688,-0.701196550341911,23,11613819
571.182201,29,32,12,0,0,0,0,0,CHO,Lignin,572.18947746688,-0.176470354434203,16,60239484
571.195339,26,37,12,0,0,0,1,0,CHOP,Lignin,572.20261546688,-0.615697954437105,20,29503104
571.203326,26,36,14,0,0,0,0,0,CHO,Lignin,572.21060246688,-0.168822247465013,15,28036738
571.212974,37,32,6,0,0,0,0,0,CHO,Lignin,572.22025046688,-0.632111638222008,17,7046788
571.218497,30,36,11,0,0,0,0,0,CHO,Lignin,572.22577346688,-0.0200413550201651,13,39095940
571.231565,27,41,11,0,0,0,1,0,CHOP,Protein,572.23884146688,-0.33691819908796,20,16162441
571.239623,27,40,13,0,0,0,0,0,CHO,Lignin,572.24689946688,-0.0141470054903024,15,9764491
571.249436,38,36,5,0,0,0,0,0,CHO,Lignin,572.25671246688,-0.765741616144653,15,3071629.3
571.254865,31,40,10,0,0,0,0,0,CHO,Lignin,572.26214146688,0.0105513184491931,8,13856399
571.267765,28,45,10,0,0,0,1,0,CHOP,Protein,572.27504146688,-0.0127410412607753,13,6034066
571.294671,29,48,9,0,0,1,0,0,CHOS,Protein,572.30194746688,-0.0762485260368696,11,3845784.5
571.304165,29,49,9,0,0,0,1,0,CHOP,Protein,572.31144146688,-0.0380650783609004,10,10503835
572.104636,26,23,14,1,0,0,0,0,CHON,Lignin,573.11191246688,-0.101226267788233,21,3766113.8
572.113022,26,24,14,0,1,0,0,0,CHO,Lignin,573.12029846688,-0.590014488884036,21,4390756
572.126151,23,29,14,0,1,0,1,0,CHOP,Lignin,573.13342746688,-1.0128161299747,17,5611367
572.134035,23,28,16,0,1,0,0,0,CHO,Tannin,573.14131146688,-0.386949388618418,18,8058729
572.141234,27,27,13,1,0,0,0,0,CHON,Lignin,573.14851046688,-0.471967866971536,19,6501227
572.14934,27,28,13,0,1,0,0,0,CHO,Lignin,573.15661646688,-0.472197253311164,18,13172589
572.162328,24,33,13,0,1,0,1,0,CHOP,Lignin,573.16960446688,-0.648974539145609,16,10170224
572.17039,24,32,15,0,1,0,0,0,CHO,Lignin,573.17766646688,-0.333701731948906,17,12730226
572.177692,28,31,12,1,0,0,0,0,CHON,Lignin,573.18496846688,-0.598413075785603,17,5593972
572.185536,28,32,12,0,1,0,0,0,CHO,Lignin,573.19281246688,-0.141552158619436,16,17031030
572.198641,25,37,12,0,1,0,1,0,CHOP,Lignin,573.20591746688,-0.522440837975444,15,10049401
572.206523,25,36,14,0,1,0,0,0,CHO,Lignin,573.21379946688,0.106829110011131,14,7690107
572.213872,29,35,11,1,0,0,0,0,CHON,Lignin,573.22114846688,-0.239863934527213,14,4334461
572.221834,29,36,11,0,1,0,0,0,CHO,Lignin,573.22911046688,0.0111118224690176,15,11788159
572.234875,26,41,11,0,1,0,1,0,CHOP,Protein,573.24215146688,-0.25811060736505,14,5427074
572.258139,30,40,10,0,1,0,0,0,CHO,Lignin,573.26541546688,0.151545719816757,13,4158343.8
572.307569,28,49,9,0,1,0,1,0,CHOP,Protein,573.31484546688,-0.123749245958753,10,3639187.8
573.088741,26,22,15,0,0,0,0,0,CHO,Lignin,574.09601746688,-0.256802303902617,20,10285138
573.101894,23,27,15,0,0,0,1,0,CHOP,Tannin,574.10917046688,-0.720696865975646,21,9916501
573.109959,23,26,17,0,0,0,0,0,CHO,Tannin,574.11723546688,-0.411164419732295,23,5935191.5
573.11976,35,26,4,0,0,2,0,0,CHOS,ConHC,574.12703646688,0.373151073482714,22,6683737.5
573.125133,27,26,14,0,0,0,0,0,CHO,Lignin,574.13240946688,-0.268096483284009,21,44445788
573.138204,24,31,14,0,0,0,1,0,CHOP,Lignin,574.14548046688,-0.589140542693599,21,25063518
573.14633,24,30,16,0,0,0,0,0,CHO,Tannin,574.15360646688,-0.385872835260998,19,16527456
573.156101,35,26,8,0,0,0,0,0,CHO,ConHC,574.16337746688,-1.06181533664494,19,10770530
573.161476,28,30,13,0,0,0,0,0,CHO,Lignin,574.16875246688,-0.194048490830284,20,87961696
573.174553,25,35,13,0,0,0,1,0,CHOP,Lignin,574.18182946688,-0.525523561400424,18,25079910
573.182626,25,34,15,0,0,0,0,0,CHO,Lignin,574.18990246688,-0.229965695009684,15,14454889
573.192207,36,30,7,0,0,0,0,0,CHO,Lignin,574.19948346688,-0.574972965756467,20,9956459
573.197758,29,34,12,0,0,0,0,0,CHO,Lignin,574.20503446688,-0.0137760546220777,16,80949360
573.210936,26,39,12,0,0,0,1,0,CHOP,Protein,574.21821246688,-0.5211255467162,18,15868016
573.218903,26,38,14,0,0,0,0,0,CHO,Lignin,574.22617946688,-0.0409902591520844,16,6348913.5
573.228683,37,34,6,0,0,0,0,0,CHO,Lignin,574.23595946688,-0.732526190664261,17,4892276
573.234132,30,38,11,0,0,0,0,0,CHO,Lignin,574.24140846688,0.0062622096069909,11,43323508
573.247406,27,43,11,0,0,0,1,0,CHOP,Protein,574.25468246688,-0.668228734781644,17,6873208.5
573.270646,31,42,10,0,0,0,0,0,CHO,Lignin,574.27792246688,-0.21748647330201,10,12542078
574.092235,25,22,15,0,1,0,0,0,CHO,Lignin,575.09951146688,-0.498333547829263,22,2912066.5
574.120626,26,25,14,1,0,0,0,0,CHON,Lignin,575.12790246688,-0.691932661044123,16,5265737
574.128418,26,26,14,0,1,0,0,0,CHO,Lignin,575.13569446688,-0.146200419756018,19,13177163
574.141553,23,31,14,0,1,0,1,0,CHOP,Lignin,575.14882946688,-0.577962716800674,20,6549838
574.149526,23,30,16,0,1,0,0,0,CHO,Tannin,575.15680246688,-0.109035448700835,20,3959120
574.156696,27,29,13,1,0,0,0,0,CHON,Lignin,575.16397246688,-0.143339089249332,20,9222482
574.164814,27,30,13,0,1,0,0,0,CHO,Lignin,575.17209046688,-0.164435621052978,16,24850772
574.177986,24,35,13,0,1,0,1,0,CHOP,Lignin,575.18526246688,-0.660497242914123,14,7862614.5
574.185914,24,34,15,0,1,0,0,0,CHO,Lignin,575.19319046688,-0.113363963780793,16,3988824.5
574.193096,28,33,12,1,0,0,0,0,CHON,Lignin,575.20037246688,-0.168527672395496,15,7678298.5
574.201098,28,34,12,0,1,0,0,0,CHO,Lignin,575.20837446688,0.0120434965541423,15,25547100
574.214196,25,39,12,0,1,0,1,0,CHOP,Protein,575.22147246688,-0.355344836351482,13,5461343
574.229351,29,37,11,1,0,0,0,0,CHON,Lignin,575.23662746688,0.0583570629698866,13,4553059
574.237508,29,38,11,0,1,0,0,0,CHO,Lignin,575.24478446688,-0.0305368782775644,14,12927333
574.273749,30,42,10,0,1,0,0,0,CHO,Lignin,575.28102546688,0.220657581958486,12,3381613.3
575.104356,26,24,15,0,0,0,0,0,CHO,Lignin,576.11163246688,-0.195040290322892,20,24711728
575.117483,23,29,15,0,0,0,1,0,CHOP,Tannin,576.12475946688,-0.612184208624546,22,11821619
575.135256,34,24,9,0,0,0,0,0,CHO,ConHC,576.14253246688,-0.868010174278426,22,7943735
575.140676,27,28,14,0,0,0,0,0,CHO,Lignin,576.14795246688,-0.0813309841320166,21,91173432
575.153825,24,33,14,0,0,0,1,0,CHOP,Lignin,576.16110146688,-0.536634943142194,20,18612796
575.171832,36,32,3,0,0,2,0,0,CHOS,UnsatHC,576.17910846688,0.308596090079928,19,10355263
575.176947,28,32,13,0,0,0,0,0,CHO,Lignin,576.18422346688,0.117406234354064,19,139113024
575.190168,25,37,13,0,0,0,1,0,CHOP,Lignin,576.19744446688,-0.46283072316266,17,12948036
575.205893,40,34,0,0,0,0,2,0,CHP,UnsatHC,576.21316946688,0.7022479552,19,7279175
575.213312,29,36,12,0,0,0,0,0,CHO,Lignin,576.22058846688,0.152986411472903,15,97464904
575.226593,26,41,12,0,0,0,1,0,CHOP,Protein,576.23386946688,-0.531339090136012,17,6357580
575.249669,30,40,11,0,0,0,0,0,CHO,Lignin,576.25694546688,0.202444796379565,12,39359056
575.286119,31,44,10,0,0,0,0,0,CHO,Lignin,576.29339546688,0.0905207667827006,9,8772186
576.099628,25,23,15,1,0,0,0,0,CHON,Lignin,577.10690446688,-0.234604505612086,17,2733844
576.107581,25,24,15,0,1,0,0,0,CHO,Lignin,577.11485746688,0.0302761569292541,22,6757142
576.120936,22,29,15,0,1,0,1,0,CHOP,Tannin,577.12821246688,-0.781207139531377,21,3238680.8
576.136158,26,27,14,1,0,0,0,0,CHON,Lignin,577.14343446688,-0.484949777224075,17,7963420
576.14404,26,28,14,0,1,0,0,0,CHO,Lignin,577.15131646688,-0.0970644585564099,18,24666910
576.157132,23,33,14,0,1,0,1,0,CHOP,Lignin,577.16440846688,-0.452817908001414,17,4118305
576.172421,27,31,13,1,0,0,0,0,CHON,Lignin,577.17969746688,-0.27266946605541,20,11590437
576.180317,27,32,13,0,1,0,0,0,CHO,Lignin,577.18759346688,0.0909330356996229,16,36549416
576.193354,24,37,13,0,1,0,1,0,CHOP,Lignin,577.20063046688,-0.169514852887111,15,3210025.3
576.208742,39,34,0,0,1,0,2,0,CHP,UnsatHC,577.21601846688,1.57736842168988,14,8614701
576.216615,28,36,12,0,1,0,0,0,CHO,Lignin,577.22389146688,0.242525858713286,14,27882286
576.244981,29,39,11,1,0,0,0,0,CHON,Lignin,577.25225746688,0.0929114080159226,13,3198773
576.252955,29,40,11,0,1,0,0,0,CHO,Lignin,577.26023146688,0.321342108546479,12,12067639
576.289719,30,44,10,0,1,0,0,0,CHO,Lignin,577.29699546688,-0.334309171010392,12,2761023
577.083605,25,22,16,0,0,0,0,0,CHO,Lignin,578.09088146688,-0.16745996713709,21,9972721
577.119976,26,26,15,0,0,0,0,0,CHO,Lignin,578.12725246688,-0.142357551164528,19,65303544
577.133171,23,31,15,0,0,0,1,0,CHOP,Tannin,578.14044746688,-0.675666754641368,21,8059900
577.148777,38,28,2,0,0,0,2,0,CHOP,ConHC,578.15605346688,0.691329127469699,24,11310079
577.156293,27,30,14,0,0,0,0,0,CHO,Lignin,578.16356946688,-0.0238591303524791,19,160543744
577.169486,24,35,14,0,0,0,1,0,CHOP,Lignin,578.17676246688,-0.553678391626031,19,8262660
577.184884,28,35,11,0,0,0,1,0,CHOP,Lignin,578.19216046688,-0.799025499757952,21,12628999
577.192573,28,34,13,0,0,0,0,0,CHO,Lignin,578.19984946688,0.158616125703879,17,158610448
577.221035,29,39,10,0,0,0,1,0,CHOP,Lignin,578.22831146688,-0.393415499505293,18,11219983
577.228916,29,38,12,0,0,0,0,0,CHO,Lignin,578.23619246688,0.232116428845001,14,85373968
577.247431,30,42,9,0,0,1,0,0,CHOS,Lignin,578.25470746688,0.425712435865181,14,8555541
577.265254,30,42,11,0,0,0,0,0,CHO,Lignin,578.27253046688,0.314253938163621,13,26137626
578.087239,24,22,16,0,1,0,0,0,CHO,Lignin,579.09451546688,-0.649236471622476,23,2705613
578.11545,25,25,15,1,0,0,0,0,CHON,Lignin,579.12272646688,-0.53067798221127,19,4027603.3
578.123314,25,26,15,0,1,0,0,0,CHO,Lignin,579.13059046688,-0.113036646870493,21,17261780
578.151701,37,28,2,0,1,0,2,0,CHOP,ConHC,579.15897746688,1.43403444005123,19,12109019
578.159719,26,30,14,0,1,0,0,0,CHO,Lignin,579.16699546688,-0.146687709502214,17,41981148
578.187971,27,35,11,0,1,0,1,0,CHOP,Lignin,579.19524746688,-0.335210761455757,18,13325539
578.19607,27,34,13,0,1,0,0,0,CHO,Lignin,579.20334646688,-0.0871030532757158,14,42497252
578.224321,28,39,10,0,1,0,1,0,CHOP,Lignin,579.23159746688,-0.273890755796817,14,8469739
578.232296,28,38,12,0,1,0,0,0,CHO,Lignin,579.23957246688,0.188274291312815,14,24573164
578.250602,29,42,9,0,1,1,0,0,CHOS,Lignin,579.25787846688,0.742342980689863,13,2883312.5
578.260037,42,33,0,3,0,0,0,0,CHN,ConHC,579.26731346688,0.232376343240069,14,3561202.5
578.268658,29,42,11,0,1,0,0,0,CHO,Lignin,579.27593446688,0.228841234697331,13,8611060
579.099219,25,24,16,0,0,0,0,0,CHO,Lignin,580.10649546688,-0.104709877187089,21,24786342
579.127917,26,29,13,0,0,0,1,0,CHOP,Lignin,580.13519346688,-1.06171576368269,22,10024364
579.135645,26,28,15,0,0,0,0,0,CHO,Lignin,580.14292146688,-0.174502827059018,18,120763824
579.151357,30,28,12,0,0,0,0,0,CHO,Lignin,580.15863346688,-0.960259570081978,21,8070577
579.16424,27,33,12,0,0,0,1,0,CHOP,Lignin,580.17151646688,-0.953911669532913,24,18216372
579.171996,27,32,14,0,0,0,0,0,CHO,Lignin,580.17927246688,-0.115016656290847,18,193705392
579.187344,31,32,11,0,0,0,0,0,CHO,Lignin,580.19462046688,-0.273350655868365,15,9373113
579.190882,28,36,11,0,0,1,0,0,CHOS,Lignin,580.19815846688,-0.561494680989949,16,8347065.5
579.200463,28,37,11,0,0,0,1,0,CHOP,Lignin,580.20773946688,-0.673769157756875,22,20161980
579.208339,28,36,13,0,0,0,0,0,CHO,Lignin,580.21561546688,-0.0417499620887728,16,137541056
579.223914,32,36,10,0,0,0,0,0,CHO,Lignin,580.23119046688,-0.591299271133334,14,5486016.5
579.236712,29,41,10,0,0,0,1,0,CHOP,Lignin,580.24398846688,-0.438470341773744,18,12479939
579.244706,29,40,12,0,0,0,0,0,CHO,Lignin,580.25198246688,-0.00985378773686137,13,52999620
579.280995,30,44,11,0,0,0,0,0,CHO,Lignin,580.28827146688,0.156454342766689,12,14431692
580.102597,24,24,16,0,1,0,0,0,CHO,Lignin,581.10987346688,-0.144387634335049,22,7894648
580.131155,25,29,13,0,1,0,1,0,CHOP,Lignin,581.13843146688,-0.858833030103255,16,7798397.5
580.138996,25,28,15,0,1,0,0,0,CHO,Lignin,581.14627246688,-0.167597702333745,20,30209664
580.156632,30,32,7,1,0,1,1,0,CHONSP,Lignin,581.16390846688,-0.342209447241388,18,3476611
580.167507,26,33,12,0,1,0,1,0,CHOP,Lignin,581.17478346688,-0.801126602889892,16,14980741
580.175436,26,32,14,0,1,0,0,0,CHO,Lignin,581.18271246688,-0.261350650475615,16,47789704
580.190828,30,32,11,0,1,0,0,0,CHO,Lignin,581.19810446688,-0.495113073850225,21,3868298
580.203864,27,37,11,0,1,0,1,0,CHOP,Lignin,581.21114046688,-0.752030113459793,17,12269197
580.211807,27,36,13,0,1,0,0,0,CHO,Lignin,581.21908346688,-0.236375893153004,12,35509904
580.240014,28,41,10,0,1,0,1,0,CHOP,Lignin,581.24729046688,-0.346809324067,15,6940308
580.24817,28,40,12,0,1,0,0,0,CHO,Lignin,581.25544646688,-0.197640952184634,13,16656022
580.284575,29,44,11,0,1,0,0,0,CHO,Lignin,581.29185146688,-0.231163708238173,12,3965597.3
581.106955,25,27,14,0,0,0,1,0,CHOP,Lignin,582.11423146688,-0.668907851491514,22,7323460.5
581.114772,25,26,16,0,0,0,0,0,CHO,Lignin,582.12204846688,0.062394681944798,21,51083080
581.130258,29,26,13,0,0,0,0,0,CHO,Lignin,582.13753446688,-0.332472944164765,20,12181321
581.143342,26,31,13,0,0,0,1,0,CHOP,Lignin,582.15061846688,-0.671431872572407,21,20883276
581.151213,26,30,15,0,0,0,0,0,CHO,Lignin,582.15848946688,-0.0329332651509027,17,149469008
581.160575,37,26,7,0,0,0,0,0,CHO,ConHC,582.16785146688,0.00295863134245478,20,5840719.5
581.166643,30,30,12,0,0,0,0,0,CHO,Lignin,582.17391946688,-0.331582493695528,18,20834128
581.179752,27,35,12,0,0,0,1,0,CHOP,Lignin,582.18702846688,-0.713461756454964,22,29341524
581.187668,27,34,14,0,0,0,0,0,CHO,Lignin,582.19494446688,-0.152296203831865,17,151664464
581.197147,38,30,6,0,0,0,0,0,CHO,ConHC,582.20442346688,-0.317364953736934,16,6780758.5
581.203029,31,34,11,0,0,0,0,0,CHO,Lignin,582.21030546688,-0.332409746357743,14,17577816
581.216141,28,39,11,0,0,0,1,0,CHOP,Lignin,582.22341746688,-0.719417782465459,21,24516442
581.224163,28,38,13,0,0,0,0,0,CHO,Lignin,582.23143946688,-0.340345378895738,18,76003168
581.239275,32,38,10,0,0,0,0,0,CHO,Lignin,582.24655146688,-0.0927890080743057,12,9961311
581.252523,29,43,10,0,0,0,1,0,CHOP,Lignin,582.25979946688,-0.713350947926796,18,12312418
581.260582,29,42,12,0,0,0,0,0,CHO,Lignin,582.26785846688,-0.397846930122765,13,24360804
582.110427,24,27,14,0,1,0,1,0,CHOP,Lignin,583.11770346688,-0.868680502914648,20,4705292
582.118041,24,26,16,0,1,0,0,0,CHO,Lignin,583.12531746688,0.209490338441862,22,13867022
582.12552,28,25,13,1,0,0,0,0,CHON,Lignin,583.13279646688,-0.354245004264718,20,3013647
582.133903,28,26,13,0,1,0,0,0,CHO,Lignin,583.14117946688,-0.829485546649441,19,3570704.5
582.146476,25,31,13,0,1,0,1,0,CHOP,Lignin,583.15375246688,-0.291581215464301,17,11862035
582.15449,25,30,15,0,1,0,0,0,CHO,Lignin,583.16176646688,0.100598879126604,21,37058580
582.161373,29,29,12,1,0,0,0,0,CHON,Lignin,583.16864946688,0.558902506778133,17,3835926
582.170093,29,30,12,0,1,0,0,0,CHO,Lignin,583.17736946688,-0.494190781441927,21,6073367.5
582.182882,26,35,12,0,1,0,1,0,CHOP,Lignin,583.19015846688,-0.326703695383036,19,14002202
582.190912,26,34,14,0,1,0,0,0,CHO,Lignin,583.19818846688,0.0380174707088283,17,40163356
582.206316,30,34,11,0,1,0,0,0,CHO,Lignin,583.21359246688,-0.2155206627827,18,6640671
582.219258,27,39,11,0,1,0,1,0,CHOP,Lignin,583.22653446688,-0.310383820342895,18,11257889
582.227337,27,38,13,0,1,0,0,0,CHO,Lignin,583.23461346688,-0.0296998490033985,11,21669922
582.242728,31,38,10,0,1,0,0,0,CHO,Lignin,583.25000446688,-0.260931468256523,15,3029030
582.255612,28,43,10,0,1,0,1,0,CHOP,Lignin,583.26288846688,-0.256347151372449,12,4859944.5
582.263859,28,42,12,0,1,0,0,0,CHO,Lignin,583.27113546688,-0.263712141228388,12,7290922
583.064694,27,21,13,0,0,0,1,0,CHOP,ConHC,584.07197046688,0.0116501396341596,23,3764420.8
583.094085,24,24,17,0,0,0,0,0,CHO,Tannin,584.10136146688,-0.0207511583477179,23,12736714
583.10937,28,24,14,0,0,0,0,0,CHO,Lignin,584.11664646688,-0.0701693406680477,22,10946765
583.12242,25,29,14,0,0,0,1,0,CHOP,Lignin,584.12969646688,-0.349779477333283,22,17209552
583.130362,25,28,16,0,0,0,0,0,CHO,Lignin,584.13763846688,0.165004809932744,22,66599120
583.139976,36,24,8,0,0,0,0,0,CHO,ConHC,584.14725246688,-0.230626232355108,22,6330579
583.145659,29,28,13,0,0,0,0,0,CHO,Lignin,584.15293546688,0.0950422683342419,20,31078612
583.158699,26,33,13,0,0,0,1,0,CHOP,Lignin,584.16597546688,-0.16743576987984,18,34371800
583.166705,26,32,15,0,0,0,0,0,CHO,Lignin,584.17398146688,0.237757627753924,19,113064152
583.176292,37,28,7,0,0,0,0,0,CHO,ConHC,584.18356846688,-0.111631657294488,20,9070810
583.182016,30,32,12,0,0,0,0,0,CHO,Lignin,584.18929246688,0.143832694606139,19,40409308
583.195116,27,37,12,0,0,0,1,0,CHOP,Lignin,584.20239246688,-0.221334218292228,22,34445532
583.203057,27,36,14,0,0,0,0,0,CHO,Lignin,584.21033346688,0.295095978614639,20,75528416
583.212752,38,32,6,0,0,0,0,0,CHO,Lignin,584.22002846688,-0.239134355433022,18,8022241
583.218369,31,36,11,0,0,0,0,0,CHO,Lignin,584.22564546688,0.199463719079536,16,25336034
583.231546,28,41,11,0,0,0,1,0,CHOP,Lignin,584.23882246688,-0.297477115806247,21,22571236
583.239543,28,40,13,0,0,0,0,0,CHO,Lignin,584.24681946688,0.123071992180358,17,28244198
583.254854,32,40,10,0,0,0,0,0,CHO,Lignin,584.26213046688,0.0291617737566644,10,11372777
583.267959,29,45,10,0,0,0,1,0,CHOP,Protein,584.27523546688,-0.344514652790202,17,9244907
583.276165,29,44,12,0,0,0,0,0,CHO,Protein,584.28344146688,-0.281694239953703,13,7864557
584.097569,23,24,17,0,1,0,0,0,CHO,Tannin,585.10484546688,-0.24146609113529,22,2892167.3
584.104923,27,23,14,1,0,0,0,0,CHON,Lignin,585.11219946688,-0.589654394825251,19,3084680.8
584.112748,27,24,14,0,1,0,0,0,CHO,Lignin,585.12002446688,-0.1096343951604,20,3494794
584.126011,24,29,14,0,1,0,1,0,CHOP,Lignin,585.13328746688,-0.752783663653375,22,6025612.5
584.133875,24,28,16,0,1,0,0,0,CHO,Lignin,585.14115146688,-0.105575688632417,22,17385870
584.140759,28,27,13,1,0,0,0,0,CHON,Lignin,585.14803546688,0.349471087167144,21,4734863.5
584.149228,28,28,13,0,1,0,0,0,CHO,Lignin,585.15650446688,-0.271112050782087,16,9476497
584.16219,25,33,13,0,1,0,1,0,CHOP,Lignin,585.16946646688,-0.399837129799668,16,13040019
584.170139,25,32,15,0,1,0,0,0,CHO,Lignin,585.17741546688,0.102070959089086,20,29055380
584.177266,29,31,12,1,0,0,0,0,CHON,Lignin,585.18454246688,0.141833240542223,19,6428054
584.185372,29,32,12,0,1,0,0,0,CHO,Lignin,585.19264846688,0.141600070052585,18,12683672
584.198463,26,37,12,0,1,0,1,0,CHOP,Lignin,585.20573946688,-0.207561497874567,18,14510490
584.20648,26,36,14,0,1,0,0,0,CHO,Lignin,585.21375646688,0.178115976910533,15,20449692
584.21362,30,35,11,1,0,0,0,0,CHON,Lignin,585.22089646688,0.195661024258878,16,3290012.8
584.221725,30,36,11,0,1,0,0,0,CHO,Lignin,585.22900146688,0.197135855831788,18,7989662.5
584.234744,27,41,11,0,1,0,1,0,CHOP,Lignin,585.24202046688,-0.0289792586296475,16,7844256.5
584.242709,27,40,13,0,1,0,0,0,CHO,Lignin,585.24998546688,0.445522813296875,12,8452514
584.258137,31,40,10,0,1,0,0,0,CHO,Lignin,585.26541346688,0.151855752933469,14,3190181
584.271217,28,45,10,0,1,0,1,0,CHOP,Protein,585.27849346688,-0.178468166917976,13,3081639.5
585.043701,37,14,6,0,0,1,0,0,CHOS,ConHC,586.05097746688,0.224221313570661,23,3465780.5
585.0802,38,18,5,0,0,1,0,0,CHOS,ConHC,586.08747646688,0.0305610011787172,22,3418683.3
585.08872,27,22,15,0,0,0,0,0,CHO,Lignin,586.09599646688,-0.215714116199887,20,6402620.5
585.101815,24,27,15,0,0,0,1,0,CHOP,Lignin,586.10909146688,-0.571154218095518,22,7580223
585.10986,24,26,17,0,0,0,0,0,CHO,Tannin,586.11713646688,-0.233838206519272,23,16489025
585.119591,35,22,9,0,0,0,0,0,CHO,ConHC,586.12686746688,-0.827741922183481,23,5826114.5
585.125038,28,26,14,0,0,0,0,0,CHO,Lignin,586.13231446688,-0.100528291096725,22,28555844
585.13816,25,31,14,0,0,0,1,0,CHOP,Lignin,586.14543646688,-0.50201257510151,22,26696262
585.146189,25,30,16,0,0,0,0,0,CHO,Lignin,586.15346546688,-0.137421826813688,19,49068616
585.155934,36,26,8,0,0,0,0,0,CHO,ConHC,586.16321046688,-0.755174449704036,23,11672137
585.161436,29,30,13,0,0,0,0,0,CHO,Lignin,586.16871246688,-0.12183621944756,20,60242504
585.174574,26,35,13,0,0,0,1,0,CHOP,Lignin,586.18185046688,-0.55059036665235,21,38263372
585.182559,26,34,15,0,0,0,0,0,CHO,Lignin,586.18983546688,-0.11096060694795,18,51739212
585.192223,37,30,7,0,0,0,0,0,CHO,Lignin,586.19949946688,-0.590497228706597,24,11614799
585.197761,30,34,12,0,0,0,0,0,CHO,Lignin,586.20503746688,-0.0186117129915144,17,59161168
585.210842,27,39,12,0,0,0,1,0,CHOP,Lignin,586.21811846688,-0.350108216465423,22,28408402
585.21892,27,38,14,0,0,0,0,0,CHO,Lignin,586.22619646688,-0.0691502362455666,18,25958996
585.228702,38,34,6,0,0,0,0,0,CHO,Lignin,586.23597846688,-0.749941825529868,17,7694934
585.234108,31,38,11,0,0,0,0,0,CHO,Lignin,586.24138446688,0.0470727943286048,15,31013462
585.247201,28,43,11,0,0,0,1,0,CHOP,Protein,586.25447746688,-0.304873543554647,20,13908569
585.25515,28,42,13,0,0,0,0,0,CHO,Protein,586.26242646688,0.196104363687332,15,7522906.5
585.264281,39,38,5,0,0,0,0,0,CHO,Lignin,586.27155746688,0.625756810931574,12,2825820.5
585.2703,32,42,10,0,0,0,0,0,CHO,Lignin,586.27757646688,0.377129074790552,10,12483165
585.28336,29,47,10,0,0,0,1,0,CHOP,Protein,586.29063646688,0.0814831707484134,15,5603936
585.310129,30,50,9,0,0,1,0,0,CHOS,Protein,586.31740546688,0.253151311453142,11,6177380.5
586.105005,23,27,15,0,1,0,1,0,CHOP,Lignin,587.11228146688,-0.289418030012349,23,3175153.5
586.112963,23,26,17,0,1,0,0,0,CHO,Tannin,587.12023946688,0.195498659810396,24,4861683
586.120331,27,25,14,1,0,0,0,0,CHON,Lignin,587.12760746688,-0.175344811986951,22,4994804.5
586.128307,27,26,14,0,1,0,0,0,CHO,Lignin,587.13558346688,0.0458410644338065,20,7305973.5
586.141602,24,31,14,0,1,0,1,0,CHOP,Lignin,587.14887846688,-0.649604544982357,21,8477432
586.149516,24,30,16,0,1,0,0,0,CHO,Lignin,587.15679246688,-0.0897758156222773,21,11352825
586.156746,28,29,13,1,0,0,0,0,CHON,Lignin,587.16402246688,-0.225564705775804,20,6904570.5
586.164902,28,30,13,0,1,0,0,0,CHO,Lignin,587.17217846688,-0.310945897317842,17,18344700
586.177903,25,35,13,0,1,0,1,0,CHOP,Lignin,587.18517946688,-0.505646754020532,17,12151550
586.185824,25,34,15,0,1,0,0,0,CHO,Lignin,587.19310046688,0.0422243040141069,20,12651264
586.19306,29,33,12,1,0,0,0,0,CHON,Lignin,587.20033646688,-0.103775791881732,18,7014145
586.201174,29,34,12,0,1,0,0,0,CHO,Lignin,587.20845046688,-0.117628552356098,18,19135234
586.214276,26,39,12,0,1,0,1,0,CHOP,Lignin,587.22155246688,-0.484318020737217,17,9282309
586.222156,26,38,14,0,1,0,0,0,CHO,Lignin,587.22943246688,0.133338207609483,14,7269126
586.229205,30,37,11,1,0,0,0,0,CHON,Lignin,587.23648146688,0.305786724311752,16,3595015.3
586.237634,30,38,11,0,1,0,0,0,CHO,Lignin,587.24491046688,-0.244474115166333,15,10838793
586.250573,27,43,11,0,1,0,1,0,CHOP,Protein,587.25784946688,-0.333576946116503,15,4768523
586.274037,31,42,10,0,1,0,0,0,CHO,Lignin,587.28131346688,-0.274246560122572,13,3583759.3
